"","hs_pc_tas_code","sitc_rev_3_sita_code","product_discription_hs","product_description_sitc","rootproduct_hs","rootproduct_sitc","product_fraction","value_fraction","wf_type","world_grazing","world_mixed","world_industrial","world_wgt_avg","country_grazing","country_mixed","country_industrial","country_wgt_avg"
"213","040891","02521a","Eggs, bird, not in shell, dried","Egg,unshelld;ylk,not dry","040899","0251",0.75,1,"Grey",660.514632747276,807.373329168354,546.156771858972,635.0323610308,0,514.801567157106,496.67993938652,502.946383415795
"214","040899","02522a","Eggs, bird, not in shell nes","Egg,unshelld;ylk,not dry","040700","0251",0.9,1,"Green",7534.52062228767,3339.98292057772,2552.95665362326,2880.15471911003,0,2730.16489339335,2634.05984028791,2667.29288887714
"215","040899","02522a","Eggs, bird, not in shell nes","Egg,unshelld;ylk,not dry","040700","0251",0.9,1,"Blue",469.492909681372,352.057410751065,233.834002076136,276.414672670689,0,59.4452549933573,58.1867316140907,58.6219279670645
"216","040899","02522a","Eggs, bird, not in shell nes","Egg,unshelld;ylk,not dry","040700","0251",0.9,1,"Grey",495.385974560457,605.529996876266,409.617578894229,476.2742707731,0,386.10117536783,372.50995453989,377.209787561846
"217","050210","29192","Bristles, hair and waste of pigs, hogs or boars","Bristle,hair for brushes","010310","00139",0.0075,0.0272378076250636,"Green",18293.2900507019,12178.5381652275,9401.3407745498,11458.5964273348,14116.3439984559,9895.81797382008,6470.54265039933,10648.6340271503
"218","050210","29192","Bristles, hair and waste of pigs, hogs or boars","Bristle,hair for brushes","010310","00139",0.0075,0.0272378076250636,"Blue",996.794792388163,985.210635249315,1100.02650785305,1039.90955676621,645.800571726673,576.313023625442,527.648029656378,590.247206014552
"219","050210","29192","Bristles, hair and waste of pigs, hogs or boars","Bristle,hair for brushes","010310","00139",0.0075,0.0272378076250636,"Grey",1509.77457097059,1359.42662457021,1595.7777919968,1452.16252875899,2282.91767760142,1726.46419728668,1128.87689046876,1804.38951643901
"220","050300","26851","Horsehair&waste put up or not as a layer with or without supg material","Horsehair and waste","010111","00151",0.01,0.021144559195502,"Green",85248.3804687138,73408.1889195172,70489.0296292771,78613.677123764,0,43215.709867165,0,43215.709867165
"221","050300","26851","Horsehair&waste put up or not as a layer with or without supg material","Horsehair and waste","010111","00151",0.01,0.021144559195502,"Blue",3171.57596003783,7536.19351827188,4678.4217244763,5269.02803276368,0,1272.21562574706,0,1272.21562574706
"222","050300","26851","Horsehair&waste put up or not as a layer with or without supg material","Horsehair and waste","010111","00151",0.01,0.021144559195502,"Grey",1427.55062026736,2493.84648200483,3105.29040456707,2052.99224776177,0,473.322645233085,0,473.322645233085
"223","051110","29194","Semen bovine","Bovine semen","010210","00111",1e-04,0.0152625573098018,"Green",1403704.95492557,1121434.91632815,637045.534244748,1068692.73913057,578914.367958892,415761.494152835,604720.325744287,536242.264833043
"224","051110","29194","Semen bovine","Bovine semen","010210","00111",1e-04,0.0152625573098018,"Blue",30879.175969643,38238.4801872477,49033.1247805941,40581.1482785602,29719.8857086553,26811.6892321442,20128.4072547849,27130.3527186965
"225","051110","29194","Semen bovine","Bovine semen","010210","00111",1e-04,0.0152625573098018,"Grey",16135.2124124824,30408.0075876724,51253.7237354763,33430.1597433088,14700.5232863402,16924.6183017295,84549.2417503735,33083.1392358652
"226","160231","0174","Turkey meat and meat offal prepared or preserved, excluding livers","Poultry,prprd,prsrvd,nes","010599","00149",0.78,1,"Green",7918.82956946781,4065.29967318511,2337.21081312153,3545.39494981384,5575.17786530247,3311.20963776045,2000.64812505027,3362.33084485878
"227","160231","0174","Turkey meat and meat offal prepared or preserved, excluding livers","Poultry,prprd,prsrvd,nes","010599","00149",0.78,1,"Blue",734.019423896823,347.745942943393,210.311272175648,313.340547896255,103.710183299912,71.903005012085,47.8098841633508,72.0239897059774
"228","160231","0174","Turkey meat and meat offal prepared or preserved, excluding livers","Poultry,prprd,prsrvd,nes","010599","00149",0.78,1,"Grey",717.550417499567,573.882997397442,325.231671216489,466.549596791946,762.828050223358,453.058835588657,273.740236686121,460.053534534244
"229","160239","0174a","Dom fowl,duck,goose&guinea fowl meat&meat offal prep/presvd exc livers","Poultry,prprd,prsrvd,nes","010511","00149",0.78,1,"Green",7918.82956946781,4065.29967318511,2337.21081312153,3545.39494981384,5575.17786530247,3311.20963776045,2000.64812505027,3362.33084485878
"230","160239","0174a","Dom fowl,duck,goose&guinea fowl meat&meat offal prep/presvd exc livers","Poultry,prprd,prsrvd,nes","010511","00149",0.78,1,"Blue",734.019423896823,347.745942943393,210.311272175648,313.340547896255,103.710183299912,71.903005012085,47.8098841633508,72.0239897059774
"231","160239","0174a","Dom fowl,duck,goose&guinea fowl meat&meat offal prep/presvd exc livers","Poultry,prprd,prsrvd,nes","010511","00149",0.78,1,"Grey",717.550417499567,573.882997397442,325.231671216489,466.549596791946,762.828050223358,453.058835588657,273.740236686121,460.053534534244
"232","160241","0175","Hams and cuts thereof of swine prepared or preserved","Pork,prepred,presrvd,nes","020312","01221",0.88,1,"Green",8252.8691559642,5612.66395886617,4363.03946749053,5286.65515769591,6446.06631307389,4518.81159089991,2954.69896529933,4892.19547376176
"233","160241","0175","Hams and cuts thereof of swine prepared or preserved","Pork,prepred,presrvd,nes","020312","01221",0.88,1,"Blue",470.50672878425,474.506995293982,530.848666593797,500.222695738885,315.50864817769,283.777957636113,261.555647221728,291.752296118953
"234","160241","0175","Hams and cuts thereof of swine prepared or preserved","Pork,prepred,presrvd,nes","020312","01221",0.88,1,"Grey",681.12252933661,626.512370937404,740.579631649439,669.984545765359,1042.46813046757,788.370041426815,515.488663074114,828.972636557823
"235","160242","0175a","Shoulders and cut thereof of swine prepared or preserved","Pork,prepred,presrvd,nes","020312","01221",0.98,1,"Green",7410.73965025357,5039.94314673697,3917.83135856293,4747.20054976775,5788.30444439288,4057.7083673387,2653.19907088103,4392.99185399015
"236","160242","0175a","Shoulders and cut thereof of swine prepared or preserved","Pork,prepred,presrvd,nes","020312","01221",0.98,1,"Blue",417.393797275653,420.985873325209,471.578394492389,444.077522704305,278.211847343232,249.718982367122,229.764254648082,256.879612841509
"237","160242","0175a","Shoulders and cut thereof of swine prepared or preserved","Pork,prepred,presrvd,nes","020312","01221",0.98,1,"Grey",611.620230424711,562.582537168281,665.010281481129,601.618775789302,936.093831440268,707.924118832242,462.887779086959,744.383592011106
"238","160249","0175b","Swine meat&meat offal nes/exc livers/ incl mixtures,prepard o preservd","Pork,prepred,presrvd,nes","020630","01221",0.3,0.327494255630086,"Green",1795.51339666064,1195.34148131926,922.755461728901,1124.67813800492,1385.53998164617,971.289128071712,635.093303624206,1045.17913392791
"239","160249","0175b","Swine meat&meat offal nes/exc livers/ incl mixtures,prepard o preservd","Pork,prepred,presrvd,nes","020630","01221",0.3,0.327494255630086,"Blue",97.8368789044506,96.699876797439,107.969224019175,102.068656612019,63.3862785148293,56.565973191344,51.7894322641688,57.9336337423885
"240","160249","0175b","Swine meat&meat offal nes/exc livers/ incl mixtures,prepard o preservd","Pork,prepred,presrvd,nes","020630","01221",0.3,0.327494255630086,"Grey",148.186600693584,133.429728027481,156.627943671284,142.531893786669,224.071736808737,169.455007081368,110.800931620253,177.103492077192
"241","160250","0176","Bovine meat and meat offal nes,excluding livers, prepared or preserved","Bov.meat,prpd,prsrvd,nes","020610","01251",0.6,1,"Green",22838.1756094185,18245.6629961771,10364.6836404085,17387.5516810929,9418.89387215403,6764.40870410703,9838.75489323546,8724.62191607689
"242","160250","0176","Bovine meat and meat offal nes,excluding livers, prepared or preserved","Bov.meat,prpd,prsrvd,nes","020610","01251",0.6,1,"Blue",502.401905040107,622.137239374452,797.7653070813,660.252275640611,483.540338391202,436.224197200567,327.48769462529,441.40882851547
"243","160250","0176","Bovine meat and meat offal nes,excluding livers, prepared or preserved","Bov.meat,prpd,prsrvd,nes","020610","01251",0.6,1,"Grey",262.518710415951,494.736030376567,833.894287542425,543.906222023049,239.176424636604,275.362285743141,1375.60989862047,538.260224079351
"244","410110","2112","Bovine skins, whole, raw","Whole bovin.hide<8kg dry","010210","00119",0.06,0.0545530733512751,"Green",8362.12195803127,6680.5887557958,3794.99440497183,6366.39415492142,3448.69663040089,2476.76572442082,3602.42734531223,3194.49126531193
"245","410110","2112","Bovine skins, whole, raw","Whole bovin.hide<8kg dry","010210","00119",0.06,0.0545530733512751,"Blue",183.95278474696,227.793478746025,292.099110970535,241.74917236811,177.046684919413,159.722037364976,119.908528993087,161.620372858323
"246","410110","2112","Bovine skins, whole, raw","Whole bovin.hide<8kg dry","010210","00119",0.06,0.0545530733512751,"Grey",96.1203517437694,181.145950262988,305.327616872323,199.149452218639,87.57365152549,100.822984086207,503.674984187245,197.082188870312
"247","410121","21111","Bovine hides, whole, fresh or wet-salted","Bovine hides,skins,fresh","410130","21112",0.8,1,"Green",10452.6524475391,8350.73594474475,4743.74300621479,7957.99269365177,4310.87078800112,3095.95715552602,4503.03418164028,3993.11408163992
"248","410121","21111","Bovine hides, whole, fresh or wet-salted","Bovine hides,skins,fresh","410130","21112",0.8,1,"Blue",242.4409809337,297.241848432531,377.623888713169,314.686465460137,233.808356149266,212.15254670622,162.385661241359,214.525466072904
"249","410121","21111","Bovine hides, whole, fresh or wet-salted","Bovine hides,skins,fresh","410130","21112",0.8,1,"Grey",120.150439679712,226.432437828736,381.659521090403,248.936815273299,109.467064406862,126.028730107759,629.593730234056,246.352736087891
"250","410122","21111a","Butts and bends, bovine, fresh or wet-salted","Bovine hides,skins,fresh","410130","21112",0.8,1,"Green",10452.6524475391,8350.73594474475,4743.74300621479,7957.99269365177,4310.87078800112,3095.95715552602,4503.03418164028,3993.11408163992
"251","410122","21111a","Butts and bends, bovine, fresh or wet-salted","Bovine hides,skins,fresh","410130","21112",0.8,1,"Blue",242.4409809337,297.241848432531,377.623888713169,314.686465460137,233.808356149266,212.15254670622,162.385661241359,214.525466072904
"252","410122","21111a","Butts and bends, bovine, fresh or wet-salted","Bovine hides,skins,fresh","410130","21112",0.8,1,"Grey",120.150439679712,226.432437828736,381.659521090403,248.936815273299,109.467064406862,126.028730107759,629.593730234056,246.352736087891
"253","410129","21111a","Hide sections, bovine, nes, fresh or wet-salted","Bovine hides,skins,fresh","410130","21112",0.8,1,"Green",10452.6524475391,8350.73594474475,4743.74300621479,7957.99269365177,4310.87078800112,3095.95715552602,4503.03418164028,3993.11408163992
"254","410129","21111a","Hide sections, bovine, nes, fresh or wet-salted","Bovine hides,skins,fresh","410130","21112",0.8,1,"Blue",242.4409809337,297.241848432531,377.623888713169,314.686465460137,233.808356149266,212.15254670622,162.385661241359,214.525466072904
"255","410129","21111a","Hide sections, bovine, nes, fresh or wet-salted","Bovine hides,skins,fresh","410130","21112",0.8,1,"Grey",120.150439679712,226.432437828736,381.659521090403,248.936815273299,109.467064406862,126.028730107759,629.593730234056,246.352736087891
"256","410130","21112","Bovine hides, raw, nes","Bovine hides,skins,other","010210","00119",0.06,0.0545530733512751,"Green",8362.12195803127,6680.5887557958,3794.99440497183,6366.39415492142,3448.69663040089,2476.76572442082,3602.42734531223,3194.49126531193
"257","410130","21112","Bovine hides, raw, nes","Bovine hides,skins,other","010210","00119",0.06,0.0545530733512751,"Blue",183.95278474696,227.793478746025,292.099110970535,241.74917236811,177.046684919413,159.722037364976,119.908528993087,161.620372858323
"258","410130","21112","Bovine hides, raw, nes","Bovine hides,skins,other","010210","00119",0.06,0.0545530733512751,"Grey",96.1203517437694,181.145950262988,305.327616872323,199.149452218639,87.57365152549,100.822984086207,503.674984187245,197.082188870312
"259","410140","21113","Equine hides and skins, raw","Equine hides,skins","010210","00119",0.06,0.112524882095728,"Green",17248.2818949297,13779.8370631744,7827.8137553074,13131.7578946397,7113.51639569407,5108.74555727812,7430.61183151859,6589.17510788891
"260","410140","21113","Equine hides and skins, raw","Equine hides,skins","010210","00119",0.06,0.112524882095728,"Blue",379.433534047605,469.862333383517,602.50350719165,498.648296903435,365.188542499062,329.453545299907,247.331493137664,333.369181293346
"261","410140","21113","Equine hides and skins, raw","Equine hides,skins","010210","00119",0.06,0.112524882095728,"Grey",198.264379667893,373.643966201677,629.789523825697,410.779214693089,180.635374090575,207.964349208838,1038.91430360473,406.515136608369
"262","410210","2116","Sheep or lamb skins, raw, with wool on, nes","Sheep skin,excpt.furskin","010410","00121",0.08,0.0580917173745151,"Green",5174.41564212016,2534.54950560756,1471.30659195869,3106.66688081375,3757.2632817954,2501.6362530234,1883.14269967274,2496.98878780411
"263","410210","2116","Sheep or lamb skins, raw, with wool on, nes","Sheep skin,excpt.furskin","010410","00121",0.08,0.0580917173745151,"Blue",129.13015007524,149.357602416107,247.565447027126,157.600605758377,123.033084532795,189.553428850749,246.480144907099,188.818573609954
"264","410210","2116","Sheep or lamb skins, raw, with wool on, nes","Sheep skin,excpt.furskin","010410","00121",0.08,0.0580917173745151,"Grey",6.63809393887693,21.83623237886,69.1422926628344,24.1762648243657,63.5724304353355,145.986366888132,195.62291274957,139.072134939886
"265","410221","2117","Sheep or lamb skins, pickled, without wool on","Sheep skin without wool","410210","2116",0.95,1,"Green",5446.75330749491,2667.94684800796,1548.74378100915,3270.17566401447,3955.01398083727,2633.301318972,1982.25547333973,2628.40925032012
"266","410221","2117","Sheep or lamb skins, pickled, without wool on","Sheep skin without wool","410210","2116",0.95,1,"Blue",141.189631658147,162.481686753797,265.858365291712,171.158532377239,134.771667929258,204.793083000789,264.715942007473,204.019551168373
"267","410221","2117","Sheep or lamb skins, pickled, without wool on","Sheep skin without wool","410210","2116",0.95,1,"Grey",6.98746730408098,22.9855077672211,72.7813606977204,25.4486998151218,66.9183478266689,153.669859882244,205.918855525863,146.391720989354
"268","410229","2117a","Sheep or lamb skins, raw, o/t pickled, without wool on","Sheep skin without wool","410210","2116",0.95,1,"Green",5446.75330749491,2667.94684800796,1548.74378100915,3270.17566401447,3955.01398083727,2633.301318972,1982.25547333973,2628.40925032012
"269","410229","2117a","Sheep or lamb skins, raw, o/t pickled, without wool on","Sheep skin without wool","410210","2116",0.95,1,"Blue",141.189631658147,162.481686753797,265.858365291712,171.158532377239,134.771667929258,204.793083000789,264.715942007473,204.019551168373
"270","410229","2117a","Sheep or lamb skins, raw, o/t pickled, without wool on","Sheep skin without wool","410210","2116",0.95,1,"Grey",6.98746730408098,22.9855077672211,72.7813606977204,25.4486998151218,66.9183478266689,153.669859882244,205.918855525863,146.391720989354
"271","410310","2114","Goat or kid hides and skins, raw, nes","Goat,kid skin,ex.furskin","010420","00122",0.08,0.12717310951188,"Green",8361.03903419082,4267.57006276051,2143.66314328254,4610.59375312263,0,0,0,0
"272","410310","2114","Goat or kid hides and skins, raw, nes","Goat,kid skin,ex.furskin","010420","00122",0.08,0.12717310951188,"Blue",256.887767057583,284.457541640834,364.329537704686,293.999924933771,0,0,0,0
"273","410310","2114","Goat or kid hides and skins, raw, nes","Goat,kid skin,ex.furskin","010420","00122",0.08,0.12717310951188,"Grey",0.321834426103619,3.29526160828308,16.2747564983949,5.13818083786901,0,0,0,0
"274","410410","6113","Bovine skin leather, whole","Whole bovine skin leathr","410110","2112",0.4,1,"Green",20905.3048950782,16701.4718894895,9487.48601242958,15915.9853873035,8621.74157600223,6191.91431105204,9006.06836328056,7986.22816327984
"275","410410","6113","Bovine skin leather, whole","Whole bovine skin leathr","410110","2112",0.4,1,"Blue",534.881961867399,644.483696865063,805.247777426338,679.372930920274,517.616712298533,474.30509341244,374.771322482718,479.050932145807
"276","410410","6113","Bovine skin leather, whole","Whole bovine skin leathr","410110","2112",0.4,1,"Grey",240.300879359424,452.864875657471,763.319042180807,497.873630546597,218.934128813725,252.057460215517,1259.18746046811,492.705472175781
"277","410421","61141","Bovine leather, vegetable pre-tanned, nes","Oth.bov.,eqn.lthr,tanned","410121","21111",0.5,1,"Green",20905.3048950782,16701.4718894895,9487.48601242958,15915.9853873035,8621.74157600223,6191.91431105204,9006.06836328056,7986.22816327984
"278","410421","61141","Bovine leather, vegetable pre-tanned, nes","Oth.bov.,eqn.lthr,tanned","410121","21111",0.5,1,"Blue",524.881961867399,634.483696865063,795.247777426338,669.372930920274,507.616712298533,464.30509341244,364.771322482718,469.050932145807
"279","410421","61141","Bovine leather, vegetable pre-tanned, nes","Oth.bov.,eqn.lthr,tanned","410121","21111",0.5,1,"Grey",240.300879359424,452.864875657471,763.319042180807,497.873630546597,218.934128813725,252.057460215517,1259.18746046811,492.705472175781
"280","410422","61141a","Bovine leather, otherwise pre-tanned, nes","Oth.bov.,eqn.lthr,tanned","410121","21111",0.5,1,"Green",20905.3048950782,16701.4718894895,9487.48601242958,15915.9853873035,8621.74157600223,6191.91431105204,9006.06836328056,7986.22816327984
"281","410422","61141a","Bovine leather, otherwise pre-tanned, nes","Oth.bov.,eqn.lthr,tanned","410121","21111",0.5,1,"Blue",504.881961867399,614.483696865063,775.247777426338,649.372930920274,487.616712298533,444.30509341244,344.771322482718,449.050932145807
"282","410422","61141a","Bovine leather, otherwise pre-tanned, nes","Oth.bov.,eqn.lthr,tanned","410121","21111",0.5,1,"Grey",240.300879359424,452.864875657471,763.319042180807,497.873630546597,218.934128813725,252.057460215517,1259.18746046811,492.705472175781
"283","410429","61141b","Bovine and equine leather, tanned or retanned, nes","Oth.bov.,eqn.lthr,tanned","410121","21111",0.5,1,"Green",20905.3048950782,16701.4718894895,9487.48601242958,15915.9853873035,8621.74157600223,6191.91431105204,9006.06836328056,7986.22816327984
"284","410429","61141b","Bovine and equine leather, tanned or retanned, nes","Oth.bov.,eqn.lthr,tanned","410121","21111",0.5,1,"Blue",504.881961867399,614.483696865063,775.247777426338,649.372930920274,487.616712298533,444.30509341244,344.771322482718,449.050932145807
"285","410429","61141b","Bovine and equine leather, tanned or retanned, nes","Oth.bov.,eqn.lthr,tanned","410121","21111",0.5,1,"Grey",240.300879359424,452.864875657471,763.319042180807,497.873630546597,218.934128813725,252.057460215517,1259.18746046811,492.705472175781
"286","410431","61142","Bovine and equine leather, full/split grains, nes","Oth.bov.,eqn.lthr,preprd","410121","21111",0.5,1,"Green",20905.3048950782,16701.4718894895,9487.48601242958,15915.9853873035,8621.74157600223,6191.91431105204,9006.06836328056,7986.22816327984
"287","410431","61142","Bovine and equine leather, full/split grains, nes","Oth.bov.,eqn.lthr,preprd","410121","21111",0.5,1,"Blue",544.881961867399,654.483696865063,815.247777426338,689.372930920274,527.616712298533,484.30509341244,384.771322482718,489.050932145807
"288","410431","61142","Bovine and equine leather, full/split grains, nes","Oth.bov.,eqn.lthr,preprd","410121","21111",0.5,1,"Grey",240.300879359424,452.864875657471,763.319042180807,497.873630546597,218.934128813725,252.057460215517,1259.18746046811,492.705472175781
"289","410439","61142a","Bovine and equine leather, nes","Oth.bov.,eqn.lthr,preprd","410140","21111",0.4,1,"Green",43120.7047373243,34449.592657936,19569.5343882685,32829.3947365993,17783.7909892352,12771.8638931953,18576.5295787965,16472.9377697223
"290","410439","61142a","Bovine and equine leather, nes","Oth.bov.,eqn.lthr,preprd","410140","21111",0.4,1,"Blue",1023.58383511901,1249.65583345879,1581.25876797912,1321.62074225859,987.971356247654,898.633863249768,693.32873284416,908.422953233366
"291","410439","61142a","Bovine and equine leather, nes","Oth.bov.,eqn.lthr,preprd","410140","21111",0.4,1,"Grey",495.660949169731,934.109915504194,1574.47380956424,1026.94803673272,451.588435226438,519.910873022095,2597.28575901182,1016.28784152092
"292","410511","61151","Sheep or lamb skin leather, vegetable pre-tanned","Sheepskin leather,tanned","410221","2117",0.9,1,"Green",6051.94811943879,2964.38538667551,1720.8264233435,3633.52851557164,4394.45997870808,2925.89035441333,2202.50608148859,2920.45472257791
"293","410511","61151","Sheep or lamb skin leather, vegetable pre-tanned","Sheepskin leather,tanned","410221","2117",0.9,1,"Blue",179.099590731275,202.757429726441,317.62040587968,212.398369308043,171.968519921398,249.770092223098,316.351046674969,248.910612409303
"294","410511","61151","Sheep or lamb skin leather, vegetable pre-tanned","Sheepskin leather,tanned","410221","2117",0.9,1,"Grey",7.76385256008997,25.5394530746901,80.8681785530226,28.2763331279131,74.3537198074099,170.744288758049,228.79872836207,162.657467765949
"295","410512","61151a","Sheep or lamb skin leather, otherwise pre-tanned","Sheepskin leather,tanned","410221","2117",0.9,1,"Green",6051.94811943879,2964.38538667551,1720.8264233435,3633.52851557164,4394.45997870808,2925.89035441333,2202.50608148859,2920.45472257791
"296","410512","61151a","Sheep or lamb skin leather, otherwise pre-tanned","Sheepskin leather,tanned","410221","2117",0.9,1,"Blue",179.099590731275,202.757429726441,317.62040587968,212.398369308043,171.968519921398,249.770092223098,316.351046674969,248.910612409303
"297","410512","61151a","Sheep or lamb skin leather, otherwise pre-tanned","Sheepskin leather,tanned","410221","2117",0.9,1,"Grey",7.76385256008997,25.5394530746901,80.8681785530226,28.2763331279131,74.3537198074099,170.744288758049,228.79872836207,162.657467765949
"298","410519","61151a","Sheep or lamb skin leather, tanned or retanned, nes","Sheepskin leather,tanned","410221","2117",0.9,1,"Green",6051.94811943879,2964.38538667551,1720.8264233435,3633.52851557164,4394.45997870808,2925.89035441333,2202.50608148859,2920.45472257791
"299","410519","61151a","Sheep or lamb skin leather, tanned or retanned, nes","Sheepskin leather,tanned","410221","2117",0.9,1,"Blue",179.099590731275,202.757429726441,317.62040587968,212.398369308043,171.968519921398,249.770092223098,316.351046674969,248.910612409303
"300","410519","61151a","Sheep or lamb skin leather, tanned or retanned, nes","Sheepskin leather,tanned","410221","2117",0.9,1,"Grey",7.76385256008997,25.5394530746901,80.8681785530226,28.2763331279131,74.3537198074099,170.744288758049,228.79872836207,162.657467765949
"301","410520","61152","Sheep or lamb skin leather, nes","Sheepskin leather,preprd","410221","2117",0.9,1,"Green",6051.94811943879,2964.38538667551,1720.8264233435,3633.52851557164,4394.45997870808,2925.89035441333,2202.50608148859,2920.45472257791
"302","410520","61152","Sheep or lamb skin leather, nes","Sheepskin leather,preprd","410221","2117",0.9,1,"Blue",179.099590731275,202.757429726441,317.62040587968,212.398369308043,171.968519921398,249.770092223098,316.351046674969,248.910612409303
"303","410520","61152","Sheep or lamb skin leather, nes","Sheepskin leather,preprd","410221","2117",0.9,1,"Grey",7.76385256008997,25.5394530746901,80.8681785530226,28.2763331279131,74.3537198074099,170.744288758049,228.79872836207,162.657467765949
"304","410611","61161","Goat or kid skin leather, vegetable pre-tanned","Goatskin leather,tanned","410310","2114",0.9,1,"Green",9290.04337132313,4741.74451417835,2381.8479369806,5122.88194791403,0,0,0,0
"305","410611","61161","Goat or kid skin leather, vegetable pre-tanned","Goatskin leather,tanned","410310","2114",0.9,1,"Blue",307.653074508425,338.286157378705,427.032819671873,348.888805481968,0,0,0,0
"306","410611","61161","Goat or kid skin leather, vegetable pre-tanned","Goatskin leather,tanned","410310","2114",0.9,1,"Grey",0.357593806781799,3.66140178698121,18.0830627759944,5.70908981985446,0,0,0,0
"307","410612","61161a","Goat or kid skin leather, otherwise pre-tanned","Goatskin leather,tanned","410310","2114",0.9,1,"Green",9290.04337132313,4741.74451417835,2381.8479369806,5122.88194791403,0,0,0,0
"308","410612","61161a","Goat or kid skin leather, otherwise pre-tanned","Goatskin leather,tanned","410310","2114",0.9,1,"Blue",307.653074508425,338.286157378705,427.032819671873,348.888805481968,0,0,0,0
"309","410612","61161a","Goat or kid skin leather, otherwise pre-tanned","Goatskin leather,tanned","410310","2114",0.9,1,"Grey",0.357593806781799,3.66140178698121,18.0830627759944,5.70908981985446,0,0,0,0
"310","410619","61161b","Goat or kid skin leather, tanned or retanned, nes","Goatskin leather,tanned","410310","2114",0.9,1,"Green",9290.04337132313,4741.74451417835,2381.8479369806,5122.88194791403,0,0,0,0
"311","410619","61161b","Goat or kid skin leather, tanned or retanned, nes","Goatskin leather,tanned","410310","2114",0.9,1,"Blue",307.653074508425,338.286157378705,427.032819671873,348.888805481968,0,0,0,0
"312","410619","61161b","Goat or kid skin leather, tanned or retanned, nes","Goatskin leather,tanned","410310","2114",0.9,1,"Grey",0.357593806781799,3.66140178698121,18.0830627759944,5.70908981985446,0,0,0,0
"313","410620","61162","Goat or kid skin leather, nes","Goatskin leather,preprd","410310","2114",0.9,1,"Green",9290.04337132313,4741.74451417835,2381.8479369806,5122.88194791403,0,0,0,0
"314","410620","61162","Goat or kid skin leather, nes","Goatskin leather,preprd","410310","2114",0.9,1,"Blue",307.653074508425,338.286157378705,427.032819671873,348.888805481968,0,0,0,0
"315","410620","61162","Goat or kid skin leather, nes","Goatskin leather,preprd","410310","2114",0.9,1,"Grey",0.357593806781799,3.66140178698121,18.0830627759944,5.70908981985446,0,0,0,0
"316","410710","61171","Swine leather, nes","Leather of swine","010310","00131",0.02,0.096847065699201,"Green",24391.4381039147,16238.3069983582,12535.3187404057,15278.3695409864,18822.0888608658,13194.6320714888,8627.52627430733,14198.4026407819
"317","410710","61171","Swine leather, nes","Leather of swine","010310","00131",0.02,0.096847065699201,"Blue",1329.08068551111,1313.63489904759,1466.72514373289,1386.56794470708,861.081009981552,768.429484542095,703.541802504917,787.008687426356
"318","410710","61171","Swine leather, nes","Leather of swine","010310","00131",0.02,0.096847065699201,"Grey",2013.06451144804,1812.59742113725,2127.73728144097,1936.24724360013,3043.93824594779,2301.9885701275,1505.19292726964,2405.89063441248
